product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Neurobion,best in its class,0,4,0.5510017668787254,1.0,0.3,0.00684931506849315,0.0,0.6369
Neurobion,Good for daily work,0,4,0.3505782849759728,0.35,0.30000000000000004,0.00684931506849315,0.0,0.4404
Neurobion,Extremely fast supply.just the same day.,0,6,0.29604892598447885,0.1,0.3625,0.010273972602739725,0.0,0.0
Neurobion,its good for weak nerve and helps to work,0,9,0.3079351914011587,0.16249999999999998,0.6125,0.015410958904109588,1.0,0.3818
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,1,29,0.40211954524437604,-0.017777777777777788,0.45777777777777773,0.04280821917808219,1.0,0.3182
Neurobion,It seems that it is substandard,0,6,0.0,0.0,0.0,0.010273972602739725,0.0,0.0
Neurobion,all is good but need to be work on portal offers,0,11,0.4259443456500035,0.39999999999999997,0.30000000000000004,0.018835616438356163,0.0,0.2382
Neurobion,Great for most neurological issue.,1,5,0.32951259278827294,0.65,0.625,0.008561643835616438,0.0,0.6249
Neurobion,Complete vitamin B tablet,0,4,0.531697824766394,0.1,0.4,0.00684931506849315,1.0,0.296
Neurobion,This Tablet was cause of vomitting sorry,0,7,0.2772792038823081,-0.5,1.0,0.011986301369863013,0.0,-0.0772
Neurobion,Good to have one everyday,1,5,0.7467340712973358,0.24999999999999997,0.6000000000000001,0.008561643835616438,0.0,0.4404
Neurobion,good option for vitamin b12 supplement,1,6,0.8721577369150518,0.7,0.6000000000000001,0.010273972602739725,0.0,0.6249
Neurobion,The way of packing is good thank you,0,8,0.565887971503092,0.7,0.6000000000000001,0.0136986301369863,1.0,0.6597
Neurobion,Medicine keeps whole day active and no tiredness,1,8,0.42080304398419704,0.03333333333333334,0.5,0.0136986301369863,0.0,0.128
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0,6,0.1302289132829262,-0.1,0.6,0.010273972602739725,0.0,0.0
Neurobion,All tablet are found in excellent condition,0,7,0.4991765847120382,1.0,1.0,0.011986301369863013,0.0,0.5719
Neurobion,Increases the nerves strength,1,4,0.5992302564977765,0.0,0.0,0.00684931506849315,0.0,0.4215
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0,8,1.0000000000000002,0.0,0.0,0.0136986301369863,1.0,-0.5106
Neurobion,Helpful in the price range in compare to other multivitamins,1,10,0.8344057311927908,-0.125,0.375,0.015410958904109588,0.0,0.4215
Neurobion,It is a good broad spectrum medicine for occasional use.,1,10,0.4915807837911135,0.25416666666666665,0.3458333333333334,0.017123287671232876,1.0,0.4404
Neurobion,I ordered for my mother,0,5,0.5524370172314684,0.0,0.0,0.008561643835616438,1.0,0.0
Neurobion,Time required for is too much for customer care support,0,10,0.8044605819535345,0.2,0.2,0.015410958904109588,1.0,0.7096
Neurobion,Product delivery is late,0,4,0.5659987586301501,-0.3,0.6,0.00684931506849315,1.0,0.0
Neurobion,Don't have any test,0,4,1.0,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0,32,0.2176528041438519,0.36,0.6,0.04794520547945205,1.0,0.869
Neurobion,Good for back pain due to deficiency of vitamin b,0,10,0.8677578823674537,0.19166666666666665,0.325,0.017123287671232876,1.0,0.2023
Neurobion,Good medicine for nerves,1,4,0.7775271020501006,0.7,0.6000000000000001,0.00684931506849315,0.0,0.3612
Neurobion,Response from team was poor,0,5,0.6540594084520926,-0.4,0.6,0.008561643835616438,0.0,-0.4767
Neurobion,Good substitute for vitamin B in lesser price.,1,8,0.6151504682023285,0.35,0.55,0.0136986301369863,1.0,0.6249
Neurobion,nice tablet for boasting a day,0,6,0.4385983423666963,0.6,1.0,0.010273972602739725,1.0,0.4215
Neurobion,Delivery and information available on webster,0,6,0.7597323508904348,0.4,0.4,0.010273972602739725,1.0,0.0
Neurobion,it does the work,0,4,1.0,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,Good discount and cashback,0,4,0.8340620058996486,0.7,0.6000000000000001,0.00684931506849315,1.0,0.4404
Neurobion,U should give discount on that also,0,7,1.0,0.0,0.0,0.011986301369863013,1.0,0.0
Neurobion,Effect when taken for long duration,1,6,0.49701009652683864,-0.05,0.4,0.010273972602739725,0.0,0.0
Neurobion,B complex product withb12 at a very reasonable price,1,9,0.4517438816914952,-0.01999999999999999,0.5900000000000001,0.015410958904109588,1.0,0.0
Neurobion,Good for health,0,3,0.7160940807979553,0.7,0.6000000000000001,0.005136986301369863,0.0,0.4404
Neurobion,Good packing and expire date,0,5,0.5604963778250884,0.7,0.6000000000000001,0.008561643835616438,1.0,0.4404
Neurobion,All medicine are good and with discount price.,0,8,0.8478591799636565,0.7,0.6000000000000001,0.0136986301369863,1.0,0.4404
Neurobion,Quick delivery with no problem,0,5,0.600506675645999,0.3333333333333333,0.5,0.008561643835616438,1.0,0.3089
Neurobion,Original product at great discount,0,5,0.4408970897736204,0.5875,0.75,0.008561643835616438,1.0,0.7506
Neurobion,its not making any much difference,0,6,0.5165166802255564,0.2,0.2,0.010273972602739725,0.0,0.0
Neurobion,It is a very good medicine,1,6,0.6179325305330909,0.9099999999999999,0.7800000000000001,0.010273972602739725,1.0,0.4927
Neurobion,It gives strength to veins,1,5,0.6901319664454721,0.0,0.0,0.008561643835616438,0.0,0.4939
Neurobion,its a good product.,0,4,0.6470504747389887,0.7,0.6000000000000001,0.00684931506849315,1.0,0.4404
Neurobion,Two tablets were exposed as their seals were punctured,0,9,0.4454415922353838,0.0,0.0,0.0136986301369863,0.0,-0.0772
Neurobion,I like neurobiology forte tablet and I take this daily since long time,0,13,0.5741234055804536,-0.025,0.2,0.02054794520547945,1.0,0.3612
Neurobion,helpful in gaining strength,1,4,0.3188964268236,0.0,0.0,0.00684931506849315,0.0,0.8316
Neurobion,its a good product.,0,4,0.6470504747389887,0.7,0.6000000000000001,0.00684931506849315,1.0,0.4404
Neurobion,its effective against pain due to nerve pitching,1,8,0.8004590128428527,0.2375,0.5875,0.0136986301369863,0.0,-0.0516
Neurobion,Genuine and good pricing,0,4,0.3411532208440807,0.55,0.55,0.00684931506849315,1.0,0.4404
Neurobion,I did not purchase it this time.,0,7,0.41395086296029404,0.0,0.0,0.011986301369863013,1.0,0.0
Neurobion,I am a diabetic patient and I am taking regularly,1,10,0.2834882967405722,0.0,0.07692307692307693,0.0136986301369863,1.0,0.0
Neurobion,I have been using it for a while and found it to be a good nerve support,1,17,0.5539741916325627,0.7,0.6000000000000001,0.025684931506849314,1.0,0.6808
Neurobion,Disprin require percription . Very strange,0,6,0.26299169662394195,-0.065,0.195,0.010273972602739725,1.0,-0.2716
Neurobion,Good price and quick delivery,0,5,0.4961948084389877,0.5166666666666666,0.55,0.008561643835616438,1.0,0.4404
Neurobion,smells a lot but packed well....,0,6,0.3811521445013039,0.0,0.0,0.010273972602739725,1.0,0.3919
Neurobion,One of the better vitamin complex tablet with B-12.Very effective,1,10,0.3490950556122413,0.26666666666666666,0.5666666666666668,0.017123287671232876,0.0,0.802
Neurobion,It is as per recommendation.,0,5,1.0,0.0,0.0,0.008561643835616438,0.0,0.0
Neurobion,Stop Asking silly questions wasting time,0,6,0.28940898540694526,-0.5,0.875,0.010273972602739725,1.0,-0.5859
Neurobion,Packing should have been a bit strong,0,7,0.6086566011415555,0.4333333333333333,0.7333333333333333,0.011986301369863013,1.0,0.5106
Neurobion,its a good and cheap combo of neurovitamins,1,8,0.6447606321244937,0.55,0.65,0.0136986301369863,1.0,0.4404
Neurobion,I regularly use it for improvement of vitamin B,1,9,0.49337752098165893,0.0,0.07692307692307693,0.015410958904109588,1.0,0.6369
Neurobion,Actually I bought this medicine for my father so I canst tell about this,0,14,0.2880873484186793,0.0,0.1,0.02054794520547945,1.0,0.0
Neurobion,Good vitamin tablets,0,3,0.7699857343230133,0.7,0.6000000000000001,0.005136986301369863,0.0,0.6249
Neurobion,good To be taken as per Or advice,0,8,0.4551534396485423,0.7,0.6000000000000001,0.0136986301369863,0.0,0.4404
Neurobion,its good for body,0,4,1.0,0.7,0.6000000000000001,0.00684931506849315,0.0,0.4404
Neurobion,It keeps an old women of 94yrs going,1,8,0.25870236484680864,0.1,0.2,0.0136986301369863,0.0,0.0
Neurobion,Service as well as app(v fast,0,6,0.48733681986086086,0.2,0.6,0.008561643835616438,1.0,0.2732
Neurobion,I got all tablets except this one The service was good for all other tablets Since this tablet was not that costly I just left it without complaining,0,28,0.881612085411056,0.19166666666666665,0.325,0.039383561643835614,1.0,0.5842
Neurobion,Good vitamin supplement,0,3,0.794817938076554,0.7,0.6000000000000001,0.005136986301369863,0.0,0.6249
Neurobion,Prompt same day delivery,0,4,0.6249299006828618,0.0,0.125,0.00684931506849315,1.0,0.0
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,1,11,0.30306207743958324,0.9099999999999999,0.7800000000000001,0.018835616438356163,1.0,0.659
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0,28,0.46855803457045525,0.09999999999999999,0.3,0.04280821917808219,1.0,-0.4019
Neurobion,dislike -- reason smell,1,4,1.0,0.0,0.0,0.00684931506849315,0.0,-0.3818
Neurobion,Till now I didn dislike anything,0,6,0.0,0.0,0.0,0.010273972602739725,1.0,-0.3818
Neurobion,taste heavy small,0,3,0.0,-0.225,0.45,0.005136986301369863,0.0,0.0
Neurobion,Effective for my mother,0,4,0.5845279608433973,0.6,0.8,0.00684931506849315,0.0,0.4767
Neurobion,Mud source of b12,0,4,0.5,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0,9,0.5951038792504281,0.05000000000000002,0.5,0.015410958904109588,0.0,-0.1779
Neurobion,I have received medicines with early expire and the Voice issued was incorrect,0,13,0.22096998626510303,0.1,0.3,0.02226027397260274,1.0,0.0
Neurobion,No discount I got I got Usually 15 % from my chemist,0,12,0.3826686604999783,-0.25,0.25,0.017123287671232876,1.0,-0.296
Neurobion,Right from placing the order to being delivered,0,8,0.21409771254834772,0.2857142857142857,0.5357142857142857,0.0136986301369863,1.0,0.0
Neurobion,The rate is very reasonable,0,5,0.5226457723474723,0.26,0.78,0.008561643835616438,0.0,0.0
Neurobion,It is a time tested drug,0,6,0.6465297215687723,0.0,0.0,0.010273972602739725,1.0,0.0
Neurobion,Medicine not available in stock in required quantity,0,8,0.4696904480083341,-0.2,0.4,0.011986301369863013,0.0,0.0
Neurobion,Its a vitamin tablet!,1,4,1.0,0.0,0.0,0.00684931506849315,1.0,0.3595
Neurobion,Bifurcation of order given,0,4,0.6811035731763999,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,"Reasonable price,recommended by doctors no adverse effect noticed it helps nerve strengthening,long term use",1,14,0.44386203524912504,0.2,0.6,0.023972602739726026,0.0,0.5733
Neurobion,Medicine is good and gives me positive results,1,8,0.21300950698829682,0.4636363636363636,0.5727272727272728,0.0136986301369863,0.0,0.7579
Neurobion,good packing but a bit slower delivery considering it was really near my address,0,14,0.48588994648486006,0.39999999999999997,0.5,0.023972602739726026,1.0,0.2382
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,1,10,0.6492544595083254,1.0,1.0,0.017123287671232876,1.0,0.7418
Neurobion,Because I have not satisfied,0,5,0.0,-0.25,1.0,0.008561643835616438,1.0,-0.3252
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",1,14,0.20154014845910878,0.0,0.0,0.02226027397260274,1.0,-0.3013
Neurobion,Best complex at compatible price..,1,5,0.5080435298149052,0.35,0.35,0.008561643835616438,0.0,0.6369
Neurobion,Good service,0,2,0.6922073606035649,0.7,0.6000000000000001,0.003424657534246575,1.0,0.4404
Neurobion,All ok,0,2,0.0,0.5,0.5,0.003424657534246575,0.0,0.296
Neurobion,its good,0,2,0.0,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,Everything was prefect,0,3,1.0,0.0,0.0,0.005136986301369863,0.0,0.0
Neurobion,overall good with price,0,4,0.5328985911403451,0.35,0.30000000000000004,0.00684931506849315,0.0,0.4404
Neurobion,Aimed delivery,0,2,0.3505563078054716,0.0,0.0,0.003424657534246575,1.0,0.0
Neurobion,Prompt same day delivery,0,4,0.6249299006828618,0.0,0.125,0.00684931506849315,1.0,0.0
Neurobion,Good vitamin,0,2,0.6259974016636477,0.7,0.6000000000000001,0.003424657534246575,0.0,0.6249
Neurobion,Vitamin supplement at unfordable price.,1,5,0.6865287278519465,0.0,0.0,0.008561643835616438,0.0,0.296
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0,28,0.46855803457045525,0.09999999999999999,0.3,0.04280821917808219,1.0,-0.4019
Neurobion,packing and quality,0,3,1.0,0.0,0.0,0.005136986301369863,1.0,0.0
Neurobion,It is good for Nevas in body,0,7,0.40150170877808117,0.7,0.6000000000000001,0.011986301369863013,0.0,0.4404
Neurobion,Effective for my mother,1,4,0.5845279608433973,0.6,0.8,0.00684931506849315,0.0,0.4767
Neurobion,Very fine working in my bowl.Just I am eating more.digestion is good and i have some brisk.i happy to continue some months.Cost is very cheap.Lot of Thanks to Merkpharma and their mankind of services,0,34,0.486491545372166,0.48833333333333345,0.55,0.04965753424657534,1.0,0.8969
Neurobion,Not delivered,0,2,0.0,0.0,0.0,0.003424657534246575,1.0,0.0
Neurobion,It was delivered intima,0,4,0.5822804899942805,0.0,0.0,0.00684931506849315,1.0,0.0
Neurobion,good packing but a bit slower delivery considering it was really near my address,0,14,0.48588994648486006,0.39999999999999997,0.5,0.023972602739726026,1.0,0.2382
Neurobion,It is Ok,0,3,0.0,0.5,0.5,0.005136986301369863,0.0,0.296
Neurobion,The product meets our requirements,0,5,0.5874895243298173,0.0,0.0,0.008561643835616438,0.0,0.0
Neurobion,Great services,0,2,0.5055068220887593,0.8,0.75,0.003424657534246575,1.0,0.6249
Neurobion,Best price good results...,0,4,0.6662630360355054,0.85,0.45000000000000007,0.00684931506849315,0.0,0.7964
Neurobion,Good bit tabs,0,3,0.8297874704590615,0.7,0.6000000000000001,0.005136986301369863,0.0,0.4404
Neurobion,Slow result. Take it for long time,0,7,0.44608157534622667,-0.17500000000000002,0.4,0.011986301369863013,1.0,0.0
Neurobion,Increases the nerves strength,0,4,0.5992302564977765,0.0,0.0,0.00684931506849315,0.0,0.4215
Neurobion,its good,0,2,0.0,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,overall good experience and this is one of the best medicine for me and works well over me. thanks,1,19,0.5147660857554475,0.475,0.275,0.030821917808219176,0.0,0.9022
Neurobion,Like,0,1,0.0,0.0,0.0,0.0017123287671232876,0.0,0.3612
Neurobion,Till now I didn dislike anything,1,6,0.0,0.0,0.0,0.010273972602739725,1.0,-0.3818
Neurobion,best in its class,1,4,0.5510017668787254,1.0,0.3,0.00684931506849315,0.0,0.6369
Neurobion,Prompt,0,1,1.0,0.0,0.0,0.0017123287671232876,0.0,0.0
Neurobion,They are useful,0,3,0.0,0.3,0.0,0.005136986301369863,0.0,0.4404
Neurobion,No dislikes,0,2,1.0,0.0,0.0,0.003424657534246575,0.0,0.3089
Neurobion,Good Complex tablet with b12,1,5,0.3434292654741228,0.19999999999999998,0.5,0.008561643835616438,0.0,0.4404
Neurobion,OK. Nice,0,2,0.0,0.55,0.75,0.003424657534246575,0.0,0.4215
Neurobion,Delivery,0,1,1.0,0.0,0.0,0.0017123287671232876,1.0,0.0
Neurobion,Very effective,0,2,0.0,0.78,1.0,0.003424657534246575,0.0,0.5256
Neurobion,I ordered for my mother,0,5,0.5524370172314684,0.0,0.0,0.008561643835616438,1.0,0.0
Neurobion,The packing,0,2,1.0,0.0,0.0,0.003424657534246575,1.0,0.0
Neurobion,delivery is not unto mark,0,5,0.6062650120960081,0.0,0.0,0.008561643835616438,1.0,0.0
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0,6,0.1302289132829262,-0.1,0.6,0.010273972602739725,0.0,0.0
Neurobion,Good product,0,2,0.6470504747389887,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,Very good for nurbous system,1,5,0.427503008939833,0.9099999999999999,0.7800000000000001,0.008561643835616438,0.0,0.4927
Neurobion,Package well,0,2,0.0,0.0,0.0,0.003424657534246575,1.0,0.2732
Neurobion,Unfordable product,0,2,0.4111076590435317,0.0,0.0,0.003424657534246575,0.0,0.0
Neurobion,Excellent service,0,2,0.5278807624775009,1.0,1.0,0.003424657534246575,1.0,0.5719
Neurobion,Mud source of b12,0,4,0.5,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,Delivery should be speed,0,4,1.0,0.0,0.0,0.00684931506849315,1.0,0.0
Neurobion,Nothing is mention,0,3,1.0,0.0,0.0,0.005136986301369863,0.0,0.0
Neurobion,Excellent in nerves problems,0,4,0.669665317735583,1.0,1.0,0.00684931506849315,0.0,0.1531
Neurobion,Good medicine for vitamin B,1,5,0.7669604432313282,0.7,0.6000000000000001,0.008561643835616438,1.0,0.6249
Neurobion,Nice Supplement .,0,3,0.0,0.6,1.0,0.005136986301369863,1.0,0.4215
Neurobion,Not as per request,0,4,1.0,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,"Using the product, but still I could find the fruitful results",0,11,0.4146233487636598,0.0,0.0,0.017123287671232876,1.0,0.0
Neurobion,Good product,0,2,0.6470504747389887,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,Nice effects,0,2,0.47859437977435954,0.6,1.0,0.003424657534246575,0.0,0.4215
Neurobion,Nice results,0,2,0.5199076706654883,0.6,1.0,0.003424657534246575,0.0,0.4215
Neurobion,No problem at all Everything was excellent,1,7,0.5223876895105273,1.0,1.0,0.011986301369863013,0.0,0.7147
Neurobion,Good effect with no side effects,1,6,1.5638522974581357,0.7,0.6000000000000001,0.010273972602739725,0.0,0.1779
Neurobion,Good medicine to use when you have sudden current type feelings,1,11,0.4309058927573185,0.2333333333333333,0.5,0.018835616438356163,0.0,0.4404
Neurobion,Very good for nerves strength,1,5,0.8049363341683725,0.9099999999999999,0.7800000000000001,0.008561643835616438,0.0,0.6936
Neurobion,Good one,0,2,0.0,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,Bifurcation of order given,0,4,0.6811035731763999,0.0,0.0,0.00684931506849315,0.0,0.0
Neurobion,better composition in this price,1,5,0.6821263070795348,0.5,0.5,0.008561643835616438,0.0,0.4404
Neurobion,Good supplement,0,2,0.6874943534124894,0.7,0.6000000000000001,0.003424657534246575,0.0,0.4404
Neurobion,It gives strength to veins,0,5,0.6901319664454721,0.0,0.0,0.008561643835616438,0.0,0.4939
Neurobion,Results awaited,0,2,0.4177195100057195,0.0,0.0,0.003424657534246575,0.0,-0.0258
Neurobion,Good packing and expire date,0,5,0.5604963778250884,0.7,0.6000000000000001,0.008561643835616438,1.0,0.4404
SevenseascodLiverOil,No major change after taking these tablets,0,7,0.5,-0.03125,0.5,0.025454545454545455,0.0,-0.296
SevenseascodLiverOil,Meg 3 is best in winter,0,6,0.4098167159864963,1.0,0.3,0.02181818181818182,1.0,0.6369
SevenseascodLiverOil,Bottle cap is free,0,4,0.6435707488370712,0.4,0.8,0.014545454545454545,0.0,0.5106
SevenseascodLiverOil,Ordered 500 Cabs and Not the Delivery for 100 Cabs,0,10,0.0,0.0,0.0,0.03272727272727273,1.0,0.0
SevenseascodLiverOil,"Good product, secure packaging, value for money",0,7,0.6947964312534434,0.55,0.6000000000000001,0.025454545454545455,1.0,0.7717
SevenseascodLiverOil,Product and timely delivery,0,4,0.6111877088408423,0.0,0.0,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,Difficult to open bottle lid as its not proper Not sure if this one is a duplicate product too.,0,19,0.3204367116578036,-0.1875,0.6222222222222222,0.06909090909090909,1.0,-0.1994
SevenseascodLiverOil,Caused problems for health,0,4,0.6435707488370712,0.0,0.0,0.014545454545454545,0.0,-0.4019
SevenseascodLiverOil,Delievery and Product quality,0,4,0.3269427244179883,0.0,0.0,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,It was packed very carefully and delivered with in time,0,10,0.21497176665031031,-0.13,1.0,0.03636363636363636,1.0,0.2006
SevenseascodLiverOil,Bottle packing quality very bad,0,5,0.49121830658070614,-0.9099999999999998,0.8666666666666667,0.01818181818181818,1.0,-0.5849
SevenseascodLiverOil,Package quantity is not good,0,5,0.8005858456202155,-0.35,0.6000000000000001,0.01818181818181818,1.0,-0.3412
SevenseascodLiverOil,Seams original cod liver oil,0,5,0.8308445373699321,0.375,0.75,0.01818181818181818,0.0,0.3182
SevenseascodLiverOil,"This cod lever capsules should be kept in below 10°C, you should see that it should be kept in a ice box during delivery",0,24,0.7213984835473732,0.0,0.0,0.06909090909090909,1.0,0.0
SevenseascodLiverOil,Good & effective product for the given low price.,0,9,0.2708197914304716,0.4333333333333333,0.5666666666666668,0.03272727272727273,1.0,0.5994
SevenseascodLiverOil,Good one seen improvements,1,4,0.3719684079989674,0.7,0.6000000000000001,0.014545454545454545,0.0,0.6369
SevenseascodLiverOil,Like but less discount,0,4,0.5173479444464667,-0.16666666666666666,0.06666666666666667,0.014545454545454545,1.0,0.1901
SevenseascodLiverOil,The packing is same for years I could relate to product from the memory down the years,0,17,1.167795124119083,-0.07777777777777779,0.20694444444444446,0.05454545454545454,1.0,0.0
SevenseascodLiverOil,You are gang of thief,0,5,1.0,0.0,0.0,0.01818181818181818,0.0,-0.5267
SevenseascodLiverOil,All is ok but I couldn get discount on seven seas cod lever oil cc capsules,0,16,0.604546481749659,0.5,0.5,0.05818181818181818,1.0,0.1531
SevenseascodLiverOil,I am not a doctor,0,5,1.0,0.0,0.0,0.01818181818181818,1.0,0.0
SevenseascodLiverOil,I have ordered senses but i feel like that the product is not in original,0,15,0.32459545517384447,0.375,0.75,0.05454545454545454,1.0,0.204
SevenseascodLiverOil,I liked the product,0,4,0.43715938739374866,0.6,0.8,0.014545454545454545,1.0,0.4215
SevenseascodLiverOil,Good source of omega 3 fatty acid,1,7,0.9008775257380057,0.24999999999999997,0.5,0.025454545454545455,1.0,0.4404
SevenseascodLiverOil,Very much like.. Recommended for enhancing immunity of everyone...Must buy again,1,11,0.1732978275012196,0.26,0.26,0.04,0.0,0.5916
SevenseascodLiverOil,AGAIN results are good,1,4,0.6596332588462126,0.7,0.6000000000000001,0.014545454545454545,0.0,0.4404
SevenseascodLiverOil,its too early,0,3,0.0,0.1,0.3,0.01090909090909091,0.0,0.0
SevenseascodLiverOil,its only 15 days but I do feel energetic and good.. so its a thumbs up for me..,1,18,0.46012430887094075,0.39999999999999997,0.7000000000000001,0.06181818181818182,1.0,0.8271
SevenseascodLiverOil,At least online available,0,4,0.0,0.05000000000000002,0.4,0.014545454545454545,0.0,0.0
SevenseascodLiverOil,But I got this product very late ...,0,8,0.21632933610292482,-0.39,0.78,0.02909090909090909,1.0,0.0
SevenseascodLiverOil,Packing... Delivery... Discount,0,3,1.0,0.0,0.0,0.01090909090909091,1.0,0.0
SevenseascodLiverOil,its really helpful and safe.,1,5,0.0,0.35,0.35,0.01818181818181818,0.0,0.7397
SevenseascodLiverOil,i like it and its good in results,1,8,0.6625601414501769,0.7,0.6000000000000001,0.02909090909090909,1.0,0.6597
SevenseascodLiverOil,its good for health.,1,4,1.0,0.7,0.6000000000000001,0.014545454545454545,0.0,0.4404
SevenseascodLiverOil,Delivery time is much,0,4,1.0,0.2,0.2,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,Genuine quality at very best price,0,6,0.5048699586396084,0.7,0.445,0.02181818181818182,1.0,0.6697
SevenseascodLiverOil,Colour like a gold due,0,5,0.7522891054680114,-0.125,0.375,0.01818181818181818,1.0,0.3612
SevenseascodLiverOil,"Dislike , original monogram (logo) not match original product.",0,9,0.41544306651068863,0.375,0.75,0.02909090909090909,1.0,-0.3098
SevenseascodLiverOil,Good for immunity system .Every body should take it. No foundation for Male/Female anybody can take it.,1,17,0.5109999296946106,0.7,0.6000000000000001,0.05090909090909091,0.0,0.1779
SevenseascodLiverOil,its good for hair fall,1,5,1.0,0.7,0.6000000000000001,0.01818181818181818,0.0,0.4404
SevenseascodLiverOil,Delivery time is late,0,4,0.5924164158646185,-0.3,0.6,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,Not satisfied because goods are delivered on parts .,0,9,0.4436965379751875,-0.25,1.0,0.03272727272727273,1.0,-0.3252
SevenseascodLiverOil,I have already used it before,0,6,0.0,0.0,0.0,0.02181818181818182,1.0,0.0
SevenseascodLiverOil,Price n packing (Big package more savings,0,7,0.7608829858167631,0.25,0.3,0.025454545454545455,1.0,0.0
SevenseascodLiverOil,It is original,0,3,0.0,0.375,0.75,0.01090909090909091,0.0,0.3182
SevenseascodLiverOil,The product was good with long expire,0,7,0.5120923166013491,0.32499999999999996,0.5,0.025454545454545455,1.0,0.4404
SevenseascodLiverOil,Good for eye and memory as vitamin,1,7,0.8653288601239204,0.7,0.6000000000000001,0.025454545454545455,0.0,0.6249
SevenseascodLiverOil,Glucosamine Tablets are canceled,0,4,0.0,0.0,0.0,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,Better than any other product claiming to improve immunity,0,9,0.3160232190581952,0.1875,0.4375,0.03272727272727273,0.0,0.7003
SevenseascodLiverOil,5 liked the product very much,1,6,0.43715938739374866,0.43,0.53,0.02181818181818182,1.0,0.4215
SevenseascodLiverOil,4. Promptness and price,0,4,1.0,0.0,0.0,0.014545454545454545,0.0,0.0
SevenseascodLiverOil,Not feeling Any difference,0,4,0.5315114837977772,0.0,0.0,0.014545454545454545,0.0,-0.0951
SevenseascodLiverOil,Discount & fast delivery,0,4,0.558446766605211,0.2,0.6,0.014545454545454545,1.0,0.0
SevenseascodLiverOil,QUALITY IS GOOD AND PRIZE IS LOW,1,7,0.6197483858246332,0.35,0.45000000000000007,0.02181818181818182,0.0,0.6249
SevenseascodLiverOil,Packaging of the product and timely delivery,0,7,0.7296031664544885,0.0,0.0,0.025454545454545455,1.0,0.0
SevenseascodLiverOil,it should come back in glass jar....,0,7,0.6666666666666666,0.0,0.0,0.025454545454545455,1.0,0.0
SevenseascodLiverOil,Quality is good Packing forwarding OK,0,6,0.18064869929559646,0.6,0.55,0.02181818181818182,1.0,0.7034
SevenseascodLiverOil,its a trusted products from my childhood days,1,8,0.7263090592692771,0.0,0.0,0.02909090909090909,1.0,0.4767
SevenseascodLiverOil,excellent for vitamin deficiency good jelly capsules,1,7,0.37374959689389636,0.85,0.8,0.025454545454545455,0.0,0.8316
SevenseascodLiverOil,Dismounted price Fresh product,0,4,0.3838041062396181,0.3,0.5,0.014545454545454545,1.0,0.3182
SevenseascodLiverOil,Good in nutrition content and good for health,1,8,1.0,0.7,0.6000000000000001,0.02909090909090909,0.0,0.7003
SevenseascodLiverOil,Original item. Sold without any discount at MRP,0,8,0.38139104666783985,0.375,0.75,0.02909090909090909,1.0,0.3182
SevenseascodLiverOil,Excellent response Perfect delivery,0,4,0.44886867223407456,1.0,1.0,0.014545454545454545,1.0,0.8126
SevenseascodLiverOil,Not the missing ingredient in my body Feeling better after taking it,1,12,0.3450138261546581,0.15,0.275,0.04363636363636364,0.0,0.6472
SevenseascodLiverOil,It was a good for kids immunity,1,7,1.0,0.7,0.6000000000000001,0.025454545454545455,1.0,0.4404
SevenseascodLiverOil,Have used it earlier but results are very late may be its purity not same as earlier,1,17,0.4086914892235147,-0.0975,0.47625,0.05818181818181818,0.0,0.0
SevenseascodLiverOil,"I like product. But, dont like delivery",0,7,0.31597236859730854,0.0,0.0,0.02181818181818182,1.0,-0.2299
